Year,Month,Season,District,Urban_Rural,Sector,Consumption_MU,Population,Avg_Temp,Industrial_Index,Transmission_Loss_Percent,Production_Cost_Rs,Generation_Thermal,Generation_Hydro,Generation_Renewable
2012,4,Summer,Raigarh,Rural,Commercial,307.52,701,37.9,48.3,14.0,4.15,0.758,0.122,0.12
2012,4,Summer,Raigarh,Rural,Industrial,1274.7,701,37.9,48.3,14.0,4.15,0.758,0.122,0.12
2012,4,Summer,Raigarh,Rural,Agricultural,301.9,701,37.9,48.3,14.0,4.15,0.758,0.122,0.12
2012,4,Summer,Surguja,Urban,Residential,859.13,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Urban,Commercial,699.2,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Urban,Industrial,7305.06,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Urban,Agricultural,130.72,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Rural,Residential,187.84,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Rural,Commercial,387.03,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Rural,Industrial,2992.25,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Surguja,Rural,Agricultural,336.86,615,38.2,14.6,17.7,4.07,0.758,0.122,0.12
2012,4,Summer,Bastar,Urban,Residential,371.77,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Urban,Commercial,662.76,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Urban,Industrial,1242.84,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Urban,Agricultural,132.32,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Rural,Residential,436.43,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Rural,Commercial,518.4,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Rural,Industrial,666.42,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Bastar,Rural,Agricultural,374.25,527,36.4,13.2,18.0,4.15,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Urban,Residential,364.0,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Urban,Commercial,1263.19,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Urban,Industrial,4939.5,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Urban,Agricultural,153.17,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Rural,Residential,345.55,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Rural,Commercial,102.1,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Rural,Industrial,1209.84,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,4,Summer,Rajnandgaon,Rural,Agricultural,440.16,489,39.0,14.6,15.1,4.07,0.758,0.122,0.12
2012,5,Summer,Raipur,Urban,Residential,397.06,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Urban,Commercial,1553.36,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Urban,Industrial,10856.35,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Urban,Agricultural,56.19,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Rural,Residential,334.88,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Rural,Commercial,780.98,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Rural,Industrial,5296.85,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Raipur,Rural,Agricultural,234.06,1500,39.7,21.7,12.8,4.16,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Urban,Residential,452.9,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Urban,Commercial,584.4,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Urban,Industrial,7261.83,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Urban,Agricultural,112.75,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Rural,Residential,445.51,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Rural,Commercial,585.88,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Rural,Industrial,2910.91,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Bilaspur,Rural,Agricultural,126.38,950,39.4,18.0,14.2,4.13,0.771,0.113,0.116
2012,5,Summer,Durg,Urban,Residential,310.81,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Urban,Commercial,1306.69,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Urban,Industrial,8675.08,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Urban,Agricultural,100.27,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Rural,Residential,366.36,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Rural,Commercial,699.25,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Rural,Industrial,343.09,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Durg,Rural,Agricultural,179.33,842,37.4,22.4,14.5,4.1,0.771,0.113,0.116
2012,5,Summer,Korba,Urban,Residential,277.71,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Urban,Commercial,792.38,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Urban,Industrial,32924.39,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Urban,Agricultural,52.7,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Rural,Residential,385.22,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Rural,Commercial,537.13,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Rural,Industrial,9472.38,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Korba,Rural,Agricultural,300.79,723,39.2,49.4,15.4,4.08,0.771,0.113,0.116
2012,5,Summer,Raigarh,Urban,Residential,761.95,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Urban,Commercial,1526.47,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Urban,Industrial,37243.56,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Urban,Agricultural,138.12,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Rural,Residential,340.34,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Rural,Commercial,848.37,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Rural,Industrial,15359.84,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Raigarh,Rural,Agricultural,485.71,664,37.7,44.9,14.9,4.05,0.771,0.113,0.116
2012,5,Summer,Surguja,Urban,Residential,472.58,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Urban,Commercial,1306.07,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Urban,Industrial,7422.51,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Urban,Agricultural,86.65,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Rural,Residential,327.19,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Rural,Commercial,229.32,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Rural,Industrial,3525.83,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Surguja,Rural,Agricultural,383.8,596,38.0,14.3,17.6,4.13,0.771,0.113,0.116
2012,5,Summer,Bastar,Urban,Residential,333.57,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Urban,Commercial,662.53,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Urban,Industrial,5091.74,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Urban,Agricultural,73.85,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Rural,Residential,287.38,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Rural,Commercial,708.06,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Rural,Industrial,2807.59,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Bastar,Rural,Agricultural,344.96,497,35.7,12.6,17.1,4.16,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Urban,Residential,913.09,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Urban,Commercial,1406.62,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Urban,Industrial,6777.37,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Urban,Agricultural,134.72,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Rural,Residential,299.18,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Rural,Commercial,252.41,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Rural,Industrial,3416.95,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,5,Summer,Rajnandgaon,Rural,Agricultural,379.75,485,38.3,14.6,15.2,4.17,0.771,0.113,0.116
2012,6,Summer,Raipur,Urban,Residential,246.66,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Urban,Commercial,970.53,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Urban,Industrial,1919.13,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Urban,Agricultural,127.64,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Rural,Residential,163.59,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Rural,Commercial,588.95,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Rural,Industrial,376.58,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Raipur,Rural,Agricultural,239.74,1415,36.1,22.0,12.2,4.07,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Urban,Residential,650.91,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Urban,Commercial,1234.97,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Urban,Industrial,787.95,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Urban,Agricultural,118.14,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Rural,Residential,459.42,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Rural,Commercial,163.91,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Rural,Industrial,1184.06,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Bilaspur,Rural,Agricultural,442.37,917,38.3,19.9,14.1,4.09,0.767,0.11,0.123
2012,6,Summer,Durg,Urban,Residential,383.24,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Urban,Commercial,844.44,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Urban,Industrial,1307.19,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Urban,Agricultural,56.03,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Rural,Residential,103.48,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Rural,Commercial,469.69,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Rural,Industrial,1030.57,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Durg,Rural,Agricultural,456.41,805,38.2,21.8,14.9,4.11,0.767,0.11,0.123
2012,6,Summer,Korba,Urban,Residential,730.65,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Urban,Commercial,1267.61,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Urban,Industrial,10935.43,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Urban,Agricultural,35.32,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Rural,Residential,344.37,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Rural,Commercial,448.66,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Rural,Industrial,12637.71,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Korba,Rural,Agricultural,396.89,722,36.1,53.7,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Urban,Residential,276.27,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Urban,Commercial,699.2,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Urban,Industrial,22506.3,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Urban,Agricultural,141.86,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Rural,Residential,252.62,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Rural,Commercial,349.52,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Rural,Industrial,992.72,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Raigarh,Rural,Agricultural,441.17,696,36.0,51.4,15.3,4.07,0.767,0.11,0.123
2012,6,Summer,Surguja,Urban,Residential,497.49,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Urban,Commercial,672.72,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Urban,Industrial,1634.84,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Urban,Agricultural,95.0,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Rural,Residential,235.75,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Rural,Commercial,487.25,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Rural,Industrial,2470.89,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Surguja,Rural,Agricultural,326.77,612,38.2,13.4,16.4,4.19,0.767,0.11,0.123
2012,6,Summer,Bastar,Urban,Residential,239.44,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Urban,Commercial,1472.28,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Urban,Industrial,3909.93,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Urban,Agricultural,118.85,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Rural,Residential,99.51,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Rural,Commercial,300.98,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Rural,Industrial,165.64,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Bastar,Rural,Agricultural,113.47,502,38.5,11.7,17.1,4.18,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Urban,Residential,710.87,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Urban,Commercial,962.41,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Urban,Industrial,701.63,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Urban,Agricultural,67.76,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Rural,Residential,214.93,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Rural,Commercial,528.1,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Rural,Industrial,2121.77,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,6,Summer,Rajnandgaon,Rural,Agricultural,323.04,495,36.4,17.3,16.4,4.12,0.767,0.11,0.123
2012,7,Monsoon,Raipur,Urban,Residential,345.19,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Urban,Commercial,1146.23,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Urban,Industrial,11049.94,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Urban,Agricultural,86.83,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Rural,Residential,244.12,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Rural,Commercial,259.41,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Rural,Industrial,377.99,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Raipur,Rural,Agricultural,125.37,1392,31.3,20.7,12.0,4.12,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Urban,Residential,447.81,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Urban,Commercial,1095.56,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Urban,Industrial,9475.47,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Urban,Agricultural,54.91,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Rural,Residential,368.8,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Rural,Commercial,410.43,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Rural,Industrial,3398.5,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Bilaspur,Rural,Agricultural,146.4,974,30.3,19.5,13.7,4.11,0.76,0.124,0.116
2012,7,Monsoon,Durg,Urban,Residential,140.02,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Urban,Commercial,596.41,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Urban,Industrial,2907.98,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Urban,Agricultural,179.17,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Rural,Residential,403.32,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Rural,Commercial,505.19,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Rural,Industrial,3791.61,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Durg,Rural,Agricultural,649.78,799,31.9,21.1,13.3,4.16,0.76,0.124,0.116
2012,7,Monsoon,Korba,Urban,Residential,285.81,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Urban,Commercial,673.82,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Urban,Industrial,6106.79,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Urban,Agricultural,186.04,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Rural,Residential,203.49,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Rural,Commercial,551.99,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Rural,Industrial,4957.79,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Korba,Rural,Agricultural,414.92,771,28.6,52.5,14.3,4.09,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Urban,Residential,384.6,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Urban,Commercial,417.17,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Urban,Industrial,17621.17,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Urban,Agricultural,147.51,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Rural,Residential,247.3,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Rural,Commercial,585.89,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Rural,Industrial,10711.89,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Raigarh,Rural,Agricultural,389.23,690,31.3,52.1,15.2,4.14,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Urban,Residential,283.05,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Urban,Commercial,879.01,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Urban,Industrial,6973.04,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Urban,Agricultural,145.1,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Rural,Residential,297.49,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Rural,Commercial,553.22,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Rural,Industrial,1538.92,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Surguja,Rural,Agricultural,378.27,586,29.3,15.9,16.8,4.05,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Urban,Residential,283.69,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Urban,Commercial,1051.07,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Urban,Industrial,4760.11,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Urban,Agricultural,172.47,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Rural,Residential,360.33,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Rural,Commercial,343.35,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Rural,Industrial,1932.56,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Bastar,Rural,Agricultural,537.15,529,29.3,12.1,18.0,4.15,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Urban,Residential,609.04,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Urban,Commercial,853.92,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Urban,Industrial,7557.21,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Urban,Agricultural,181.15,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Rural,Residential,224.24,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Rural,Commercial,281.37,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Rural,Industrial,808.64,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,7,Monsoon,Rajnandgaon,Rural,Agricultural,575.81,451,31.0,17.2,16.2,4.04,0.76,0.124,0.116
2012,8,Monsoon,Raipur,Urban,Residential,435.41,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Urban,Commercial,430.41,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Urban,Industrial,1108.45,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Urban,Agricultural,72.27,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Rural,Residential,83.32,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Rural,Commercial,228.43,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Rural,Industrial,558.1,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Raipur,Rural,Agricultural,495.59,1500,29.5,20.2,12.4,4.05,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Urban,Residential,597.19,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Urban,Commercial,595.74,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Urban,Industrial,8127.58,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Urban,Agricultural,185.99,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Rural,Residential,86.04,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Rural,Commercial,208.01,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Rural,Industrial,1941.89,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Bilaspur,Rural,Agricultural,434.77,963,29.0,19.7,14.6,4.07,0.775,0.111,0.114
2012,8,Monsoon,Durg,Urban,Residential,475.45,862,30.7,21.8,14.3,4.13,0.775,0.111,0.114
